Category,Section,Location,Match Bytes,Match Value,Label,Code Unit
Network base,ip,04277f9b,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_INSTANCE_WORK_ID_FLOAT_START"""
Network base,ip,042de61e,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_INSTANCE_WORK_ID_FLOAT_TERM"""
Network base,ip,0444b803,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_INSTANCE_WORK_ID_INT_START"""
Network base,ip,043104db,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_INSTANCE_WORK_ID_INT_TARGET_NUM"""
Network base,ip,04288f18,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_INSTANCE_WORK_ID_INT_TERM"""
Network base,ip,0444b834,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_STATUS_KIND_FALL"""
Network base,ip,042de650,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_STATUS_KIND_NONE"""
Network base,ip,043a4cf6,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_STATUS_KIND_NORMAL"""
Network base,ip,04394cb3,49 50,IP,,"ds ""WEAPON_RIDLEY_GUNSHIP_STATUS_KIND_NUM"""
Network base,ip,04361c36,49 50,IP,,"ds ""WEAPON_ROSETTA_TICO_INSTANCE_WORK_ID_FLAG_TARGET_FLIP"""
Network base,ip,043f8ed1,49 50,IP,,"ds ""WEAPON_SIMON_WHIP2_INSTANCE_WORK_ID_FLOAT_START"""
Network base,ip,0445d112,49 50,IP,,"ds ""WEAPON_SIMON_WHIP2_INSTANCE_WORK_ID_FLOAT_TERM"""
Network base,ip,042673d5,49 50,IP,,"ds ""WEAPON_SIMON_WHIP2_INSTANCE_WORK_ID_INT_START"""
Network base,ip,04289147,49 50,IP,,"ds ""WEAPON_SIMON_WHIP2_INSTANCE_WORK_ID_INT_TERM"""
Network base,ip,0441ac27,49 50,IP,,"ds ""WEAPON_SIMON_WHIP2_STATUS_KIND_NONE"""
Network base,ip,04278308,49 50,IP,,"ds ""WEAPON_SIMON_WHIP2_STATUS_KIND_NORMAL"""
Network base,ip,0445d141,49 50,IP,,"ds ""WEAPON_SIMON_WHIP2_STATUS_KIND_NUM"""
Network base,ip,04374316,49 50,IP,,"ds ""WEAPON_SIMON_WHIPHAND_INSTANCE_WORK_ID_FLOAT_START"""
Network base,ip,0441abc5,49 50,IP,,"ds ""WEAPON_SIMON_WHIPHAND_INSTANCE_WORK_ID_FLOAT_TERM"""
Network base,ip,04289174,49 50,IP,,"ds ""WEAPON_SIMON_WHIPHAND_INSTANCE_WORK_ID_INT_START"""
Network base,ip,042ab2bf,49 50,IP,,"ds ""WEAPON_SIMON_WHIPHAND_INSTANCE_WORK_ID_INT_TERM"""
Network base,ip,04267428,49 50,IP,,"ds ""WEAPON_SIMON_WHIPHAND_STATUS_KIND_NONE"""
Network base,ip,042891ca,49 50,IP,,"ds ""WEAPON_SIMON_WHIPHAND_STATUS_KIND_NUM"""
Network base,ip,0443aefa,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_FLAG_FAILURE"""
Network base,ip,043f8f01,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_FLAG_START"""
Network base,ip,04321612,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_FLAG_TERM"""
Network base,ip,0442a7f4,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_FLOAT_HANG_LENGTH"""
Network base,ip,04384694,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_FLOAT_PHYSICS_NODE_LENGTH"""
Network base,ip,042de85e,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_FLOAT_START"""
Network base,ip,042571d5,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_FLOAT_TERM"""
Network base,ip,042bc295,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_INT_HANG_REWIND_COUNT"""
Network base,ip,0442a7c3,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_INT_START"""
Network base,ip,0441abf7,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_INSTANCE_WORK_ID_INT_TERM"""
Network base,ip,04332097,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_EXHAUST"""
Network base,ip,04289217,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_FAILURE"""
Network base,ip,0445d164,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_HANG"""
Network base,ip,042ab2ef,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_HANG_REWIND"""
Network base,ip,042ef3e6,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_NONE"""
Network base,ip,042ab31d,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_NUM"""
Network base,ip,042891f0,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_PULL"""
Network base,ip,0442a82d,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_REACH"""
Network base,ip,043b5e57,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_REWIND"""
Network base,ip,0426744f,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_SHOOT"""
Network base,ip,0441ac4b,49 50,IP,,"ds ""WEAPON_SIMON_WHIPWIRE_STATUS_KIND_WAIT"""
Network base,ip,043b5d81,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_DEF_HOLD_MOTION_NODE_ID"""
Network base,ip,043e8152,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_DEF_HOLD_NODE_NUM"""
Network base,ip,042ef2fc,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_DEF_JOINT_NUM"""
Network base,ip,043638cc,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_DEF_NODE_NUM"""
Network base,ip,0445d02b,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_DEF_TIP_JOINT_ID"""
Network base,ip,0445d033,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_DEF_TIP_JOINT_ID"""
Network base,ip,043638eb,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_DEF_TIP_NODE_ID"""
Network base,ip,043638f3,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_DEF_TIP_NODE_ID"""
Network base,ip,043215d8,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_HOLD_ATTACK_SLEEP"""
Network base,ip,043a4f7c,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_HOLD_BOUND_SE_ONCE"""
Network base,ip,0427828d,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_HOLD_SE_CHAIN_REQUESTED"""
Network base,ip,0444b9f4,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_HOLD_SE_GROUND"""
Network base,ip,0442a789,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_HOLD_SE_REQUESTED"""
Network base,ip,043215a6,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_HOLD_WALL"""
Network base,ip,043d7802,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_REFLECT_PHYSICS_UPDATED"""
Network base,ip,04267397,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_REFLECT_REMOVE_EFFECT"""
Network base,ip,042782cd,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_REMOVE_AFTER_IMAGE"""
Network base,ip,042ef36e,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_START"""
Network base,ip,04310680,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_TERM"""
Network base,ip,04310643,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_UPDATE_NODE_FIX_LIST"""
Network base,ip,043a4fb7,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLAG_VISIBILITY_CHAIN_2"""
Network base,ip,043742d6,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_DEFAULT_AIR_RESISTANCE"""
Network base,ip,04278254,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_DEFAULT_GRAVITY"""
Network base,ip,0445d0a0,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_GUARD_2ND_MOTION_FRAME"""
Network base,ip,04332056,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_GUARD_2ND_MOTION_WEIGHT"""
Network base,ip,0444b9be,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_HOLD_STICK_X"""
Network base,ip,04321567,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_HOLD_STICK_X_CHAIN_SE"""
Network base,ip,04257197,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_HOLD_STICK_X_REINPUT"""
Network base,ip,043f8e9b,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_HOLD_STICK_Y"""
Network base,ip,042de81f,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_HOLD_STICK_Y_CHAIN_SE"""
Network base,ip,04363949,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_HOLD_STICK_Y_REINPUT"""
Network base,ip,043b5df1,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_PHYSICS_NODE_AIR_RESISTANCE"""
Network base,ip,0428910a,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_PHYSICS_NODE_LENGTH"""
Network base,ip,0445d071,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_START"""
Network base,ip,04267358,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_STATUS_AIR_RESISTANCE"""
Network base,ip,0441ab8d,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_STATUS_GRAVITY"""
Network base,ip,042cdcb4,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_FLOAT_TERM"""
Network base,ip,042de7dc,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_ATTACK_SPEED_COUNT_MAX"""
Network base,ip,043d77bf,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_ATTACK_SPEED_COUNT_TOP"""
Network base,ip,043a4f3b,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_CHAIN_SE_STICK_COUNT"""
Network base,ip,04332019,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_MOVE_STICK_COUNT"""
Network base,ip,0436390d,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_REINPUT_COUNTER"""
Network base,ip,04394f1a,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_SE_HANDLE"""
Network base,ip,04394f50,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_SE_REQUEST_AFTER_FRAME"""
Network base,ip,0440a2fd,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_SE_SPEED_AFTER_FRAME"""
Network base,ip,043b5dab,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_TIP_NODE_MOVE_AFTER_COUNT"""
Network base,ip,043b5dc9,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_HOLD_TIP_NODE_MOVE_AFTER_COUNT"""
Network base,ip,043a4ef7,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_REFLECT_PHYSICS_UPDATE_COUNT"""
Network base,ip,042ef341,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_START"""
Network base,ip,042890de,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_INSTANCE_WORK_ID_INT_TERM"""
Network base,ip,04341c0b,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_HOLD_WORK_FLOAT_PHYSICS_NODE_NUM"""
Network base,ip,04352b13,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_HOLD_WORK_FLOAT_START"""
Network base,ip,0445d0e0,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_HOLD_WORK_INT_ATTACK_NUM"""
Network base,ip,0444ba2b,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_HOLD_WORK_INT_START"""
Network base,ip,04341c8d,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_KIND_HOLD"""
Network base,ip,043004d0,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_KIND_HOLD_END"""
Network base,ip,0444ba58,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_KIND_HOLD_START"""
Network base,ip,042ef3c3,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_KIND_NONE"""
Network base,ip,04267403,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_KIND_NORMAL"""
Network base,ip,043c6d13,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_STATUS_KIND_NUM"""
Network base,ip,04321529,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_BALL"""
Network base,ip,04321547,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_BALL_2"""
Network base,ip,04331ff4,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_CHAIN_2_END"""
Network base,ip,0438466c,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_CHAIN_2_OFFSET"""
Network base,ip,042ef31c,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_CHAIN_2_TOP"""
Network base,ip,0445d04e,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_CHAIN_END"""
Network base,ip,04394ef7,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_CHAIN_TOP"""
Network base,ip,043004b2,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_GRIP"""
Network base,ip,043004be,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_GRIP"""
Network base,ip,04257178,49 50,IP,,"ds ""WEAPON_SIMON_WHIP_VIS_ID_STAKE"""
Network base,ip,0434f1e4,49 50,IP,,"ds ""WEAPON_SNAKE_TRENCHMORTAR_BULLET_STATUS_FLAG_SKIP_FIRST_FRAME"""
Network base,ip,042a80ed,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_INSTANCE_WORK_ID_FLAG_START"""
Network base,ip,04437b6f,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_INSTANCE_WORK_ID_FLAG_TERM"""
Network base,ip,043a207a,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_INSTANCE_WORK_ID_FLOAT_START"""
Network base,ip,04381565,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_INSTANCE_WORK_ID_FLOAT_TERM"""
Network base,ip,042753de,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_INSTANCE_WORK_ID_INT_START"""
Network base,ip,04275412,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_INSTANCE_WORK_ID_INT_TERM"""
Network base,ip,042ca44f,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_KIND_END"""
Network base,ip,043e54a1,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_KIND_ENTRY"""
Network base,ip,04296c7e,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_KIND_NONE"""
Network base,ip,04406f36,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_KIND_NUM"""
Network base,ip,043607ee,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_KIND_SHOOT"""
Network base,ip,04459725,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_KIND_START"""
Network base,ip,04459750,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_KIND_WAIT"""
Network base,ip,043a20b0,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_WORK_FLOAT_BRAKE_Y"""
Network base,ip,042a8122,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_WORK_FLOAT_START"""
Network base,ip,0434f5e5,49 50,IP,,"ds ""WEAPON_SZEROSUIT_GUNSHIP_STATUS_WORK_INT_START"""
Network base,ip,04285c16,49 50,IP,,"ds ""WEAPON_SZEROSUIT_LASER_LINK_NO_GUNSHIP"""
Network base,ip,0434f6bc,49 50,IP,,"ds ""WEAPON_SZEROSUIT_SAMUSP_LINK_NO_GUNSHIP"""
Network base,ip,042640f9,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_FLAG_START"""
Network base,ip,0433f1a9,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_FLAG_TERM"""
Network base,ip,042a822d,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_FLOAT_SCALE"""
Network base,ip,043f5a7c,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_FLOAT_SHRINK_END_MOTION_FRAME"""
Network base,ip,04296c33,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_FLOAT_SHRINK_START_MOTION_FRAME"""
Network base,ip,04437bce,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_FLOAT_START"""
Network base,ip,043607b8,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_FLOAT_TERM"""
Network base,ip,042fd671,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_INT_COLLISION_LOG_GROUP"""
Network base,ip,043d4706,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_INT_MOTION_KIND"""
Network base,ip,0431dfc6,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_INT_START"""
Network base,ip,042ca41b,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_INSTANCE_WORK_ID_INT_TERM"""
Network base,ip,043e5469,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_MOTION_PART_SET_KIND_MATERIAL"""
Network base,ip,04275564,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_MOTION_PART_SET_KIND_TERM"""
Network base,ip,042ec69b,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_EXHAUST"""
Network base,ip,0426412c,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_FAILURE"""
Network base,ip,043f5ac2,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_HANG"""
Network base,ip,042a82b2,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_HANG_REWIND"""
Network base,ip,042a828a,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_NONE"""
Network base,ip,0431e025,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_NUM"""
Network base,ip,042fd6b1,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_PULL"""
Network base,ip,04381656,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_REACH"""
Network base,ip,04371641,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_REWIND"""
Network base,ip,044597d3,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_SHOOT"""
Network base,ip,044597ab,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP2_STATUS_KIND_WAIT"""
Network base,ip,044596ef,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_INSTANCE_WORK_ID_FLOAT_START"""
Network base,ip,043a21b5,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_INSTANCE_WORK_ID_FLOAT_TERM"""
Network base,ip,043c3f96,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_INSTANCE_WORK_ID_INT_COLLISION_LOG_GROUP"""
Network base,ip,0431df8f,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_INSTANCE_WORK_ID_INT_MOTION_KIND"""
Network base,ip,04417e54,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_INSTANCE_WORK_ID_INT_START"""
Network base,ip,043d46d6,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_INSTANCE_WORK_ID_INT_TERM"""
Network base,ip,04285ce5,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_MOTION_PART_SET_KIND_MATERIAL"""
Network base,ip,0434f6d2,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_MOTION_PART_SET_KIND_TERM"""
Network base,ip,04417e85,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_STATUS_KIND_NONE"""
Network base,ip,0432f298,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_STATUS_KIND_NUM"""
Network base,ip,043e54c9,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_STATUS_KIND_PULL"""
Network base,ip,0434f72c,49 50,IP,,"ds ""WEAPON_SZEROSUIT_WHIP_STATUS_KIND_WAIT"""
Network base,ip,0442b9a0,49 50,IP,,"ds ""WEAPON_TANTAN_BEAM_INSTANCE_WORK_ID_FLOAT_TIP_POS_X"""
Network base,ip,0445e046,49 50,IP,,"ds ""WEAPON_TANTAN_BEAM_INSTANCE_WORK_ID_FLOAT_TIP_POS_Y"""
Network base,ip,0445e07a,49 50,IP,,"ds ""WEAPON_TANTAN_BEAM_INSTANCE_WORK_ID_FLOAT_TIP_POS_Z"""
Network base,ip,043d889e,49 50,IP,,"ds ""WEAPON_TANTAN_BEAM_INSTANCE_WORK_ID_INT_BEAM_TIP_ADD_EFFECT_HANDLE"""
Network base,ip,043012cf,49 50,IP,,"ds ""WEAPON_TANTAN_BEAM_INSTANCE_WORK_ID_INT_BEAM_TIP_BASE_EFFECT_HANDLE"""
Network base,ip,04364bf3,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_DRAGON_WORK_ID_FLAG_INIT_PHYSICS_TIP_POS"""
Network base,ip,042f08c8,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_DRAGON_WORK_ID_FLAG_UPDATE_DRAGON_NEST_TIP_POS"""
Network base,ip,042cef9d,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_DRAGON_WORK_ID_FLAG_UPDATE_RESERVE_UPDATE_DRAGON_PHYSICS_TIP_POS"""
Network base,ip,043d8b97,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_DRAGON_WORK_ID_FLOAT_PHYSICS_TIP_POS_X"""
Network base,ip,043b710c,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_DRAGON_WORK_ID_FLOAT_PHYSICS_TIP_POS_Y"""
Network base,ip,0433332e,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_DRAGON_WORK_ID_FLOAT_PHYSICS_TIP_ROTATE_Z"""
Network base,ip,043332e7,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_DRAGON_WORK_ID_FLOAT_TIP_POS_X"""
Network base,ip,043857f5,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_DRAGON_WORK_ID_FLOAT_TIP_POS_Y"""
Network base,ip,042581e2,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_REWIND_FLAG_CLEAR_TIP_SPEED"""
Network base,ip,042ac921,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_REWIND_FLAG_INIT_FINISH_PAUSE_TIP_ROTATE"""
Network base,ip,042cef37,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_REWIND_FLAG_SET_TIP_RESIST_Y"""
Network base,ip,042bd54c,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_REWIND_FLOAT_FINISH_PAUSE_TIP_ROTATE_X"""
Network base,ip,04301471,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_REWIND_FLOAT_FINISH_PAUSE_TIP_ROTATE_Y"""
Network base,ip,0443c0bf,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_REWIND_FLOAT_FINISH_PAUSE_TIP_ROTATE_Z"""
Network base,ip,04268903,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_SHOOT_FLAG_CLEAR_TIP_SPEED"""
Network base,ip,043750d8,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_SHOOT_FLAG_INIT_FINISH_PAUSE_TIP_ROTATE"""
Network base,ip,042ac8a4,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_SHOOT_FLAG_SET_TIP_RESIST_Y"""
Network base,ip,04395f22,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_SHOOT_FLOAT_FINISH_PAUSE_TIP_ROTATE_X"""
Network base,ip,042dfa20,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_SHOOT_FLOAT_FINISH_PAUSE_TIP_ROTATE_Y"""
Network base,ip,043d8aeb,49 50,IP,,"ds ""WEAPON_TANTAN_SPIRALLEFT_STATUS_SHOOT_FLOAT_FINISH_PAUSE_TIP_ROTATE_Z"""
Network base,ip,0428c15a,49 50,IP,,"ds ""WEAPON_WIIFIT_HULAHOOP_TYPE_HIP"""
Network base,ip,043a9683,69 50,iP,,"ds ""WeaponSpecializer_LuigiPlunger"""
Network base,ip,043b5c20,69 70,ip,,"ds ""WeaponSpecializer_SimonWhip"""
